MoTe2 scan
Current Position 
70.000
R(V)	Theta
0.001067	-50.000958
0.001067	-50.007138
0.001067	-50.013683
0.001066	-50.020603
0.001066	-50.027928
0.001066	-50.035951
0.001066	-50.044706
0.001066	-50.054087
0.001066	-50.064194
0.001066	-50.074941
0.001065	-50.086570
0.001065	-50.099228
0.001065	-50.112749
0.001065	-50.126916
0.001065	-50.141515
0.001064	-50.156294
0.001064	-50.171275
0.001064	-50.186066
0.001064	-50.201199
0.001063	-50.216542
0.001063	-50.231865
0.001063	-50.246995
0.001062	-50.261870
0.001062	-50.276466
0.001062	-50.290310
0.001061	-50.302951
0.001061	-50.314240
0.001060	-50.323920
0.001060	-50.332345
0.001060	-50.339445
0.001059	-50.345262
0.001059	-50.349964
0.001059	-50.353589
0.001059	-50.356488
0.001059	-50.358891
0.001059	-50.360928
0.001058	-50.362640
0.001058	-50.364189
0.001058	-50.365862
0.001058	-50.367797
0.001058	-50.369820
0.001058	-50.371887
0.001058	-50.374194
0.001058	-50.376869
0.001057	-50.379841
0.001057	-50.383003
0.001057	-50.386387
Mean R	Std.Dev R
0.001063	4.472888E-6
Mean T	Std.Dev T
-50.153574	0.145577
Current Position 
69.460
R(V)	Theta
0.001060	-49.759990
0.001060	-49.748841
0.001060	-49.744057
0.001060	-49.744057
0.001061	-49.735872
0.001061	-49.735872
0.001061	-49.732530
0.001061	-49.728431
0.001061	-49.728254
0.001061	-49.728254
0.001061	-49.732568
0.001061	-49.736765
0.001061	-49.741973
0.001061	-49.747942
0.001061	-49.754622
0.001061	-49.761916
0.001060	-49.769837
0.001060	-49.778289
0.001060	-49.787321
0.001060	-49.796810
0.001060	-49.806485
0.001060	-49.816456
0.001060	-49.826885
0.001060	-49.837051
0.001060	-49.846898
0.001060	-49.856325
0.001060	-49.865424
0.001060	-49.874483
0.001060	-49.883415
0.001060	-49.891987
0.001060	-49.900178
0.001060	-49.908262
0.001061	-49.916227
0.001061	-49.924112
0.001061	-49.931937
0.001061	-49.939704
0.001062	-49.947669
0.001062	-49.955853
0.001062	-49.964254
0.001062	-49.972948
0.001063	-49.981819
0.001063	-49.990698
0.001063	-49.999617
0.001064	-50.008651
0.001064	-50.017740
0.001064	-50.026621
0.001064	-50.035181
0.001065	-50.043477
0.001065	-50.051647
0.001065	-50.059620
0.001065	-50.067415
0.001066	-50.074850
0.001066	-50.082297
0.001066	-50.089776
0.001066	-50.097188
0.001066	-50.104649
0.001067	-50.111862
0.001067	-50.118765
0.001067	-50.125223
0.001067	-50.131308
0.001068	-50.136925
0.001068	-50.141953
0.001068	-50.146370
0.001069	-50.150148
0.001069	-50.153287
0.001069	-50.155823
0.001069	-50.157764
0.001069	-50.159442
0.001070	-50.160777
0.001070	-50.161753
0.001070	-50.162092
0.001070	-50.161664
0.001070	-50.160452
0.001070	-50.158406
0.001070	-50.155504
0.001070	-50.151786
0.001070	-50.147288
0.001070	-50.142052
0.001070	-50.136355
0.001070	-50.130309
0.001070	-50.124309
0.001069	-50.118430
0.001069	-50.112577
0.001069	-50.106630
0.001069	-50.100468
0.001069	-50.094109
0.001069	-50.087308
0.001069	-50.080028
0.001069	-50.072246
0.001068	-50.064166
0.001068	-50.055884
0.001068	-50.047380
0.001068	-50.038726
0.001068	-50.030184
0.001068	-50.021918
0.001067	-50.013866
0.001067	-50.006312
0.001067	-49.999269
0.001067	-49.992694
0.001067	-49.986520
Mean R	Std.Dev R
0.001065	3.887018E-6
Mean T	Std.Dev T
-49.982623	0.148688
Current Position 
69.445
R(V)	Theta
0.001049	-50.133809
0.001050	-50.129154
0.001050	-50.126241
0.001050	-50.126241
0.001052	-50.119968
0.001052	-50.116940
0.001053	-50.114245
0.001054	-50.111703
0.001055	-50.109222
0.001056	-50.106846
0.001056	-50.104374
0.001057	-50.101939
0.001058	-50.099737
0.001059	-50.097924
0.001059	-50.096398
0.001060	-50.094952
0.001061	-50.093350
0.001061	-50.091737
0.001062	-50.090366
0.001063	-50.089056
0.001063	-50.087913
0.001063	-50.086961
0.001064	-50.086222
0.001064	-50.085657
0.001064	-50.085188
0.001065	-50.085190
0.001065	-50.085649
0.001065	-50.086533
0.001065	-50.087641
0.001065	-50.088638
0.001066	-50.089287
0.001066	-50.089613
0.001066	-50.089429
0.001066	-50.088660
0.001065	-50.087625
0.001065	-50.086704
0.001065	-50.085874
0.001065	-50.085269
0.001065	-50.085206
0.001065	-50.085858
0.001065	-50.087441
0.001065	-50.090020
0.001065	-50.093434
0.001065	-50.097539
0.001064	-50.102119
0.001064	-50.107128
0.001064	-50.112235
0.001064	-50.117398
0.001064	-50.122448
0.001065	-50.127387
0.001065	-50.132358
0.001065	-50.137428
0.001065	-50.142532
0.001066	-50.147703
0.001066	-50.153144
0.001066	-50.158813
0.001067	-50.164340
0.001067	-50.169632
0.001068	-50.174432
0.001068	-50.178437
0.001069	-50.181626
0.001069	-50.183916
0.001070	-50.185319
0.001070	-50.185769
0.001071	-50.185210
0.001071	-50.183512
0.001072	-50.180398
0.001072	-50.175834
0.001073	-50.169971
0.001073	-50.162958
0.001073	-50.155081
0.001074	-50.146566
0.001074	-50.137518
0.001075	-50.128112
0.001075	-50.118686
0.001075	-50.109473
0.001075	-50.100921
0.001076	-50.093245
0.001076	-50.086504
0.001076	-50.080682
0.001076	-50.075661
0.001076	-50.071429
0.001076	-50.068078
0.001076	-50.065732
0.001076	-50.064436
0.001075	-50.063838
0.001075	-50.063788
0.001075	-50.064250
0.001075	-50.065104
0.001074	-50.066427
0.001074	-50.068239
0.001074	-50.070389
0.001073	-50.072797
0.001073	-50.075518
0.001072	-50.078612
0.001072	-50.082058
0.001071	-50.086007
0.001071	-50.090405
0.001070	-50.094645
0.001070	-50.098408
Mean R	Std.Dev R
0.001067	6.921421E-6
Mean T	Std.Dev T
-50.109464	0.035176
Current Position 
69.430
R(V)	Theta
0.001054	-50.174632
0.001054	-50.184699
0.001054	-50.194946
0.001054	-50.205287
0.001055	-50.215736
0.001055	-50.226339
0.001055	-50.236939
0.001055	-50.247589
0.001055	-50.258440
0.001055	-50.269551
0.001055	-50.280773
0.001055	-50.292168
0.001055	-50.303646
0.001055	-50.315520
0.001055	-50.327936
0.001056	-50.341561
0.001056	-50.356178
0.001056	-50.371196
0.001056	-50.386285
0.001056	-50.401237
0.001056	-50.415908
0.001056	-50.429922
0.001056	-50.443033
0.001057	-50.455302
0.001057	-50.466982
0.001057	-50.488516
0.001057	-50.498225
0.001057	-50.498225
0.001058	-50.515611
0.001058	-50.515611
0.001058	-50.523434
0.001059	-50.536914
0.001059	-50.542459
0.001060	-50.547333
0.001060	-50.551713
0.001061	-50.555418
0.001061	-50.558263
0.001062	-50.560184
0.001063	-50.561138
0.001063	-50.561135
0.001064	-50.560081
0.001064	-50.557954
0.001065	-50.555163
0.001065	-50.551847
0.001066	-50.547910
0.001066	-50.543631
0.001067	-50.539228
0.001067	-50.535057
0.001067	-50.531203
0.001068	-50.527720
0.001068	-50.524786
0.001068	-50.522542
0.001068	-50.521172
0.001068	-50.520521
0.001069	-50.520400
0.001069	-50.520777
0.001069	-50.521632
0.001069	-50.523248
0.001069	-50.525560
0.001069	-50.528544
0.001068	-50.532130
0.001068	-50.536313
0.001068	-50.540978
0.001068	-50.546133
0.001068	-50.551623
0.001067	-50.557245
0.001067	-50.563037
0.001067	-50.569094
0.001066	-50.575386
0.001066	-50.581895
0.001066	-50.588903
0.001065	-50.595729
0.001065	-50.601933
0.001064	-50.607338
0.001064	-50.612117
0.001063	-50.616454
0.001063	-50.620318
0.001062	-50.623755
0.001061	-50.626598
0.001061	-50.628845
0.001060	-50.630460
0.001060	-50.631698
0.001059	-50.632787
0.001059	-50.633846
0.001058	-50.634741
0.001058	-50.635414
0.001058	-50.635990
0.001057	-50.636510
0.001057	-50.637044
0.001057	-50.637752
0.001056	-50.638760
0.001056	-50.640072
0.001056	-50.641670
0.001055	-50.643447
0.001055	-50.645197
0.001055	-50.646834
0.001055	-50.648244
0.001054	-50.649294
0.001054	-50.649797
0.001054	-50.649937
Mean R	Std.Dev R
0.001061	5.138940E-6
Mean T	Std.Dev T
-50.509703	0.130253
Current Position 
69.415
R(V)	Theta
0.001057	-50.662396
0.001057	-50.662816
0.001057	-50.662801
0.001057	-50.662791
0.001057	-50.663056
0.001057	-50.663593
0.001056	-50.664516
0.001056	-50.665884
0.001056	-50.667960
0.001056	-50.670338
0.001056	-50.672713
0.001055	-50.675122
0.001055	-50.677254
0.001055	-50.678625
0.001055	-50.679102
0.001055	-50.678855
0.001054	-50.677775
0.001054	-50.675918
0.001054	-50.673478
0.001054	-50.670838
0.001053	-50.667882
0.001053	-50.664706
0.001053	-50.661267
0.001053	-50.657620
0.001052	-50.654006
0.001052	-50.650238
0.001052	-50.646241
0.001052	-50.642094
0.001052	-50.637681
0.001052	-50.632935
0.001052	-50.628035
0.001052	-50.623233
0.001052	-50.618736
0.001052	-50.614155
0.001052	-50.609255
0.001052	-50.604101
0.001052	-50.598759
0.001053	-50.593341
0.001053	-50.587924
0.001053	-50.582501
0.001054	-50.577044
0.001054	-50.571534
0.001054	-50.565965
0.001055	-50.560328
0.001055	-50.554475
0.001055	-50.548508
0.001056	-50.542568
0.001056	-50.536766
0.001056	-50.530987
0.001057	-50.525314
0.001057	-50.519889
0.001058	-50.514905
0.001058	-50.510077
0.001058	-50.504848
0.001058	-50.499108
0.001059	-50.493197
0.001059	-50.487229
0.001059	-50.481147
0.001060	-50.474517
0.001060	-50.459453
0.001060	-50.451370
0.001061	-50.443022
0.001061	-50.434515
0.001061	-50.426170
0.001061	-50.418417
0.001061	-50.411732
0.001061	-50.406296
0.001061	-50.401792
0.001062	-50.397701
0.001062	-50.394116
0.001062	-50.391285
0.001061	-50.389390
0.001061	-50.388099
0.001061	-50.386719
0.001061	-50.385358
0.001061	-50.383827
0.001060	-50.381971
0.001060	-50.379705
0.001060	-50.377049
0.001060	-50.373909
0.001059	-50.370180
0.001059	-50.365418
0.001059	-50.360183
0.001058	-50.354748
0.001058	-50.348956
0.001058	-50.342991
0.001057	-50.336681
0.001057	-50.329651
0.001057	-50.322441
0.001057	-50.315430
0.001056	-50.308712
0.001056	-50.302496
0.001056	-50.296455
0.001055	-50.290441
0.001055	-50.284651
0.001055	-50.279042
0.001055	-50.273645
0.001055	-50.268303
0.001055	-50.263117
0.001055	-50.258565
Mean R	Std.Dev R
0.001056	3.031124E-6
Mean T	Std.Dev T
-50.507329	0.137747
Current Position 
69.400
R(V)	Theta
0.001057	-50.478383
0.001057	-50.480162
0.001057	-50.481663
0.001057	-50.482681
0.001056	-50.483034
0.001056	-50.483213
0.001056	-50.483297
0.001056	-50.483167
0.001056	-50.483069
0.001056	-50.483397
0.001056	-50.483979
0.001056	-50.484917
0.001056	-50.486434
0.001057	-50.488490
0.001057	-50.491165
0.001057	-50.494435
0.001057	-50.498117
0.001057	-50.502021
0.001058	-50.505915
0.001058	-50.509761
0.001058	-50.513497
0.001059	-50.516771
0.001059	-50.519309
0.001060	-50.521096
0.001060	-50.522247
0.001061	-50.522833
0.001061	-50.522611
0.001061	-50.521502
0.001062	-50.519599
0.001062	-50.516866
0.001063	-50.513455
0.001063	-50.509549
0.001063	-50.505021
0.001063	-50.499802
0.001063	-50.494246
0.001064	-50.488537
0.001064	-50.482497
0.001064	-50.476020
0.001064	-50.469003
0.001064	-50.461340
0.001064	-50.453122
0.001064	-50.444617
0.001064	-50.435864
0.001064	-50.426664
0.001064	-50.416819
0.001064	-50.406261
0.001064	-50.395344
0.001064	-50.384362
0.001064	-50.373419
0.001064	-50.362855
0.001064	-50.352992
0.001064	-50.343886
0.001064	-50.335569
0.001064	-50.327946
0.001064	-50.320989
0.001064	-50.314443
0.001065	-50.308084
0.001065	-50.301725
0.001065	-50.295148
0.001065	-50.288278
0.001065	-50.281096
0.001066	-50.273125
0.001066	-50.264946
0.001066	-50.256404
0.001066	-50.247482
0.001067	-50.238416
0.001067	-50.229432
0.001067	-50.220675
0.001067	-50.212483
0.001067	-50.204946
0.001068	-50.198094
0.001068	-50.191936
0.001068	-50.186433
0.001068	-50.181615
0.001068	-50.177650
0.001068	-50.174554
0.001068	-50.172036
0.001069	-50.170141
0.001069	-50.168756
0.001069	-50.167760
0.001069	-50.167044
0.001069	-50.166727
0.001069	-50.166796
0.001069	-50.167409
0.001069	-50.168605
0.001069	-50.172045
0.001069	-50.173879
0.001069	-50.175575
0.001069	-50.177028
0.001069	-50.178141
0.001069	-50.179024
0.001069	-50.179768
0.001069	-50.180177
0.001069	-50.180141
0.001069	-50.179784
0.001069	-50.178893
0.001069	-50.177550
0.001069	-50.175763
0.001069	-50.173614
0.001069	-50.171203
Mean R	Std.Dev R
0.001064	4.438317E-6
Mean T	Std.Dev T
-50.348586	0.140713
Current Position 
69.385
R(V)	Theta
0.001065	-50.159970
0.001064	-50.159402
0.001064	-50.158544
0.001064	-50.157283
0.001064	-50.155596
0.001064	-50.153555
0.001063	-50.151088
0.001063	-50.148404
0.001063	-50.145629
0.001063	-50.142997
0.001063	-50.140827
0.001063	-50.138957
0.001063	-50.137145
0.001063	-50.135535
0.001062	-50.134704
0.001062	-50.134680
0.001062	-50.135233
0.001062	-50.136319
0.001062	-50.138099
0.001062	-50.140449
0.001062	-50.143352
0.001062	-50.146764
0.001062	-50.150667
0.001061	-50.155241
0.001061	-50.160687
0.001061	-50.166853
0.001061	-50.173557
0.001061	-50.180607
0.001060	-50.187912
0.001060	-50.195385
0.001060	-50.202967
0.001060	-50.210452
0.001059	-50.217695
0.001059	-50.224699
0.001059	-50.231303
0.001059	-50.237575
0.001058	-50.243299
0.001058	-50.248415
0.001058	-50.252764
0.001058	-50.256213
0.001058	-50.258931
0.001057	-50.261092
0.001057	-50.262806
0.001057	-50.263893
0.001057	-50.264446
0.001057	-50.264542
0.001056	-50.264292
0.001056	-50.263837
0.001056	-50.262966
0.001056	-50.261497
0.001056	-50.259436
0.001056	-50.256742
0.001056	-50.253465
0.001056	-50.249785
0.001056	-50.245608
0.001057	-50.240998
0.001057	-50.236264
0.001057	-50.231524
0.001057	-50.226876
0.001057	-50.222246
0.001057	-50.217644
0.001058	-50.213087
0.001058	-50.208579
0.001058	-50.204088
0.001058	-50.199342
0.001059	-50.194253
0.001059	-50.189152
0.001059	-50.183953
0.001059	-50.178766
0.001060	-50.173748
0.001060	-50.168700
0.001060	-50.163592
0.001061	-50.158901
0.001061	-50.154531
0.001061	-50.150650
0.001062	-50.147263
0.001062	-50.144383
0.001063	-50.141889
0.001063	-50.139710
0.001064	-50.137930
0.001064	-50.136537
0.001065	-50.135605
0.001065	-50.135218
0.001066	-50.135342
0.001066	-50.136204
0.001066	-50.137946
0.001067	-50.140533
0.001067	-50.143684
0.001067	-50.147230
0.001068	-50.151180
0.001068	-50.155516
0.001068	-50.160214
0.001068	-50.165326
0.001068	-50.170747
0.001068	-50.176425
0.001067	-50.182260
0.001067	-50.188092
0.001067	-50.193906
0.001067	-50.199663
0.001066	-50.205575
Mean R	Std.Dev R
0.001061	3.597491E-6
Mean T	Std.Dev T
-50.186094	0.044901
Current Position 
69.370
R(V)	Theta
0.001076	-50.053717
0.001076	-50.051343
0.001077	-50.049915
0.001077	-50.049367
0.001077	-50.049680
0.001077	-50.050870
0.001078	-50.052775
0.001078	-50.055041
0.001078	-50.057643
0.001078	-50.060775
0.001078	-50.064519
0.001079	-50.068754
0.001079	-50.073533
0.001079	-50.078792
0.001079	-50.084688
0.001079	-50.091107
0.001079	-50.097536
0.001079	-50.103565
0.001079	-50.108948
0.001079	-50.113717
0.001079	-50.117998
0.001078	-50.121762
0.001078	-50.124872
0.001078	-50.127592
0.001077	-50.130136
0.001077	-50.132950
0.001077	-50.136374
0.001076	-50.140600
0.001075	-50.145806
0.001075	-50.152114
0.001074	-50.159340
0.001073	-50.167303
0.001072	-50.176124
0.001071	-50.186015
0.001070	-50.196872
0.001069	-50.208356
0.001068	-50.220133
0.001067	-50.231770
0.001066	-50.243192
0.001066	-50.254154
0.001065	-50.264382
0.001064	-50.273590
0.001063	-50.281636
0.001063	-50.288652
0.001062	-50.295036
0.001061	-50.300971
0.001061	-50.306456
0.001061	-50.311349
0.001060	-50.315500
0.001060	-50.318897
0.001060	-50.321371
0.001059	-50.322841
0.001059	-50.323213
0.001059	-50.322198
0.001059	-50.319758
0.001059	-50.316000
0.001058	-50.311069
0.001058	-50.305226
0.001058	-50.298711
0.001058	-50.291566
0.001058	-50.284044
0.001058	-50.276451
0.001057	-50.268916
0.001057	-50.261963
0.001057	-50.256008
0.001057	-50.251075
0.001057	-50.246979
0.001057	-50.243364
0.001056	-50.239863
0.001056	-50.236553
0.001056	-50.233635
0.001056	-50.231262
0.001055	-50.229422
0.001055	-50.227907
0.001055	-50.226490
0.001055	-50.224922
0.001054	-50.223244
0.001054	-50.221580
0.001054	-50.219844
0.001054	-50.218120
0.001053	-50.216220
0.001053	-50.214229
0.001053	-50.212168
0.001053	-50.209784
0.001053	-50.206975
0.001053	-50.203792
0.001052	-50.200524
0.001052	-50.197388
0.001052	-50.194267
0.001052	-50.191312
0.001052	-50.188546
0.001052	-50.185929
0.001051	-50.183648
0.001051	-50.181871
0.001051	-50.180563
0.001051	-50.179833
0.001051	-50.180182
0.001050	-50.181772
0.001050	-50.184439
0.001050	-50.188145
Mean R	Std.Dev R
0.001064	1.040981E-5
Mean T	Std.Dev T
-50.195814	0.081979
Current Position 
69.355
R(V)	Theta
0.001072	-50.357343
0.001072	-50.365127
0.001073	-50.372483
0.001073	-50.379586
0.001073	-50.386814
0.001073	-50.394024
0.001073	-50.401431
0.001074	-50.409061
0.001074	-50.416887
0.001074	-50.424979
0.001074	-50.433302
0.001074	-50.441702
0.001074	-50.450201
0.001074	-50.458790
0.001074	-50.467229
0.001074	-50.475336
0.001074	-50.482683
0.001074	-50.489001
0.001074	-50.494272
0.001073	-50.498553
0.001073	-50.501753
0.001073	-50.503952
0.001073	-50.505412
0.001073	-50.506472
0.001072	-50.507468
0.001072	-50.508226
0.001072	-50.508819
0.001072	-50.509483
0.001072	-50.510249
0.001071	-50.511085
0.001071	-50.512003
0.001071	-50.512806
0.001071	-50.513472
0.001071	-50.513832
0.001071	-50.513689
0.001071	-50.513148
0.001071	-50.512301
0.001071	-50.511024
0.001071	-50.509195
0.001071	-50.506926
0.001072	-50.504443
0.001072	-50.501986
0.001072	-50.499822
0.001073	-50.497948
0.001073	-50.496194
0.001074	-50.494753
0.001075	-50.493855
0.001075	-50.493778
0.001076	-50.494451
0.001077	-50.495538
0.001077	-50.496932
0.001078	-50.498637
0.001079	-50.500566
0.001079	-50.502386
0.001080	-50.503854
0.001080	-50.504966
0.001081	-50.505782
0.001081	-50.506273
0.001081	-50.506373
0.001082	-50.506110
0.001082	-50.505452
0.001082	-50.504570
0.001083	-50.503646
0.001083	-50.502504
0.001083	-50.500948
0.001084	-50.498588
0.001084	-50.495290
0.001084	-50.491095
0.001085	-50.485838
0.001085	-50.479430
0.001085	-50.472267
0.001086	-50.464620
0.001086	-50.456578
0.001086	-50.448154
0.001086	-50.439240
0.001087	-50.429937
0.001087	-50.420235
0.001087	-50.410350
0.001087	-50.400479
0.001087	-50.390838
0.001087	-50.381695
0.001087	-50.373164
0.001087	-50.365347
0.001086	-50.358359
0.001086	-50.352345
0.001086	-50.347457
0.001085	-50.343766
0.001085	-50.341134
0.001084	-50.339472
0.001083	-50.338334
0.001083	-50.337433
0.001082	-50.336945
0.001081	-50.336822
0.001080	-50.336896
0.001080	-50.336977
0.001079	-50.336973
0.001078	-50.336671
0.001077	-50.335897
0.001077	-50.334553
0.001076	-50.332506
Mean R	Std.Dev R
0.001078	5.634274E-6
Mean T	Std.Dev T
-50.449976	0.065582
Current Position 
69.340
R(V)	Theta
0.001064	-50.091193
0.001065	-50.090027
0.001065	-50.088381
0.001065	-50.086771
0.001066	-50.085219
0.001066	-50.083390
0.001066	-50.081100
0.001067	-50.078471
0.001067	-50.075634
0.001068	-50.072630
0.001068	-50.069493
0.001069	-50.066164
0.001069	-50.062610
0.001070	-50.058384
0.001070	-50.053143
0.001071	-50.047326
0.001072	-50.041357
0.001072	-50.035385
0.001073	-50.029550
0.001074	-50.023975
0.001075	-50.018566
0.001075	-50.013067
0.001076	-50.007584
0.001077	-50.002580
0.001078	-49.997850
0.001079	-49.993312
0.001080	-49.988581
0.001081	-49.983376
0.001082	-49.978100
0.001083	-49.972851
0.001084	-49.967500
0.001085	-49.962105
0.001086	-49.956583
0.001087	-49.950909
0.001088	-49.944905
0.001089	-49.938577
0.001090	-49.931911
0.001091	-49.924674
0.001091	-49.916848
0.001092	-49.908615
0.001093	-49.900143
0.001094	-49.891630
0.001095	-49.883487
0.001096	-49.875779
0.001097	-49.868695
0.001098	-49.862005
0.001099	-49.855764
0.001099	-49.850002
0.001100	-49.844769
0.001101	-49.839773
0.001102	-49.835025
0.001102	-49.830542
0.001103	-49.826420
0.001104	-49.822702
0.001104	-49.819318
0.001105	-49.816309
0.001106	-49.813650
0.001106	-49.811322
0.001107	-49.809645
0.001107	-49.808741
0.001108	-49.808373
0.001108	-49.808540
0.001109	-49.809363
0.001109	-49.810688
0.001110	-49.812263
0.001110	-49.814009
0.001110	-49.815854
0.001111	-49.817780
0.001111	-49.819816
0.001111	-49.821801
0.001112	-49.823880
0.001112	-49.826078
0.001112	-49.828108
0.001112	-49.830075
0.001113	-49.831959
0.001113	-49.833808
0.001113	-49.835798
0.001113	-49.837963
0.001113	-49.840454
0.001113	-49.843509
0.001113	-49.847198
0.001114	-49.851735
0.001114	-49.856743
0.001114	-49.861726
0.001114	-49.867054
0.001114	-49.872813
0.001114	-49.879180
0.001114	-49.886035
0.001115	-49.893376
0.001115	-49.901165
0.001115	-49.908893
0.001115	-49.916615
0.001116	-49.924514
0.001116	-49.932603
0.001116	-49.940853
0.001117	-49.949407
0.001117	-49.958302
0.001117	-49.967371
0.001117	-49.976368
0.001118	-49.985265
Mean R	Std.Dev R
0.001096	1.802643E-5
Mean T	Std.Dev T
-49.921918	0.093348
Current Position 
69.325
R(V)	Theta
0.001102	-50.128372
0.001102	-50.118938
0.001101	-50.108565
0.001100	-50.097148
0.001100	-50.084718
0.001099	-50.071340
0.001098	-50.057122
0.001098	-50.042158
0.001097	-50.026576
0.001096	-50.010623
0.001096	-49.994098
0.001095	-49.977000
0.001095	-49.959540
0.001094	-49.941710
0.001093	-49.923470
0.001093	-49.904823
0.001092	-49.886037
0.001092	-49.867272
0.001091	-49.848843
0.001090	-49.830948
0.001090	-49.813836
0.001089	-49.797593
0.001089	-49.782359
0.001088	-49.768308
0.001088	-49.755242
0.001087	-49.743543
0.001086	-49.732878
0.001086	-49.723075
0.001085	-49.714114
0.001085	-49.706124
0.001085	-49.698872
0.001084	-49.692432
0.001084	-49.686991
0.001084	-49.682752
0.001083	-49.679548
0.001083	-49.677183
0.001083	-49.675641
0.001083	-49.674482
0.001083	-49.673630
0.001083	-49.673081
0.001083	-49.672774
0.001082	-49.673036
0.001082	-49.674006
0.001082	-49.675934
0.001082	-49.678741
0.001082	-49.682218
0.001082	-49.686307
0.001082	-49.690976
0.001082	-49.696270
0.001082	-49.702142
0.001082	-49.708721
0.001082	-49.715579
0.001081	-49.723135
0.001081	-49.731386
0.001081	-49.740670
0.001081	-49.751388
0.001081	-49.763692
0.001081	-49.777264
0.001081	-49.791848
0.001081	-49.807277
0.001081	-49.824275
0.001081	-49.842331
0.001081	-49.860842
0.001081	-49.879448
0.001081	-49.897883
0.001081	-49.915783
0.001081	-49.932978
0.001081	-49.949576
0.001081	-49.965740
0.001081	-49.981389
0.001081	-49.996468
0.001081	-50.010740
0.001081	-50.023914
0.001081	-50.035802
0.001081	-50.046215
0.001081	-50.055254
0.001080	-50.062886
0.001080	-50.069054
0.001080	-50.073629
0.001080	-50.076337
0.001079	-50.077319
0.001079	-50.076739
0.001079	-50.074598
0.001078	-50.070994
0.001078	-50.065932
0.001078	-50.059343
0.001077	-50.051427
0.001077	-50.042425
0.001076	-50.032767
0.001076	-50.022670
0.001076	-50.012402
0.001075	-50.002063
0.001075	-49.991793
0.001074	-49.981886
0.001074	-49.972696
0.001073	-49.964202
0.001073	-49.956218
0.001072	-49.948432
0.001072	-49.940705
0.001071	-49.933087
Mean R	Std.Dev R
0.001084	7.316494E-6
Mean T	Std.Dev T
-49.883526	0.151690
Current Position 
69.310
R(V)	Theta
0.001068	-50.070948
0.001068	-50.074618
0.001068	-50.077484
0.001069	-50.079281
0.001069	-50.080454
0.001069	-50.081546
0.001069	-50.082506
0.001069	-50.083172
0.001069	-50.083754
0.001069	-50.084698
0.001069	-50.086250
0.001068	-50.088546
0.001068	-50.091578
0.001068	-50.095530
0.001068	-50.100504
0.001068	-50.106602
0.001067	-50.113635
0.001067	-50.121408
0.001067	-50.129920
0.001066	-50.138811
0.001066	-50.147766
0.001065	-50.156938
0.001065	-50.166056
0.001065	-50.174968
0.001064	-50.183485
0.001064	-50.191357
0.001063	-50.198605
0.001063	-50.205370
0.001063	-50.211757
0.001063	-50.217800
0.001063	-50.223979
0.001063	-50.230267
0.001063	-50.236532
0.001063	-50.242616
0.001063	-50.248241
0.001063	-50.253499
0.001063	-50.258150
0.001063	-50.261975
0.001063	-50.264836
0.001064	-50.266875
0.001064	-50.268167
0.001064	-50.268634
0.001064	-50.268321
0.001064	-50.267392
0.001064	-50.266013
0.001065	-50.264206
0.001065	-50.261856
0.001065	-50.258739
0.001065	-50.254875
0.001065	-50.250416
0.001065	-50.245388
0.001065	-50.239976
0.001065	-50.234254
0.001065	-50.228186
0.001065	-50.221703
0.001065	-50.215101
0.001065	-50.208600
0.001065	-50.202144
0.001065	-50.195844
0.001065	-50.189474
0.001066	-50.182803
0.001066	-50.175652
0.001066	-50.167207
0.001066	-50.157681
0.001066	-50.147128
0.001066	-50.135930
0.001066	-50.124438
0.001066	-50.112837
0.001065	-50.101342
0.001065	-50.090225
0.001065	-50.079336
0.001065	-50.068667
0.001065	-50.058573
0.001065	-50.049144
0.001065	-50.040311
0.001064	-50.032427
0.001064	-50.025653
0.001064	-50.020190
0.001064	-50.016138
0.001064	-50.013178
0.001064	-50.010961
0.001063	-50.009394
0.001063	-50.008630
0.001063	-50.008532
0.001063	-50.008955
0.001063	-50.009968
0.001063	-50.011436
0.001063	-50.013240
0.001063	-50.017936
0.001063	-50.017936
0.001063	-50.020342
0.001063	-50.025295
0.001063	-50.025295
0.001063	-50.027879
0.001063	-50.033837
0.001063	-50.037247
0.001063	-50.037247
0.001062	-50.045934
0.001062	-50.052250
0.001061	-50.059915
Mean R	Std.Dev R
0.001065	1.949431E-6
Mean T	Std.Dev T
-50.133027	0.089501
Current Position 
69.295
R(V)	Theta
0.001056	-50.196026
0.001056	-50.187303
0.001057	-50.178882
0.001057	-50.170821
0.001057	-50.163165
0.001058	-50.155939
0.001058	-50.149163
0.001058	-50.142812
0.001059	-50.137008
0.001059	-50.131709
0.001060	-50.126979
0.001060	-50.123000
0.001060	-50.119774
0.001061	-50.117302
0.001061	-50.115854
0.001061	-50.115275
0.001062	-50.115318
0.001062	-50.115811
0.001062	-50.116565
0.001063	-50.117594
0.001063	-50.118972
0.001063	-50.120818
0.001064	-50.123022
0.001064	-50.125475
0.001064	-50.128031
0.001065	-50.130566
0.001065	-50.132896
0.001065	-50.134958
0.001066	-50.136756
0.001066	-50.138578
0.001066	-50.140659
0.001067	-50.143170
0.001067	-50.146169
0.001068	-50.149664
0.001068	-50.153415
0.001069	-50.157369
0.001070	-50.161207
0.001070	-50.164647
0.001071	-50.167593
0.001072	-50.169802
0.001072	-50.171468
0.001073	-50.172434
0.001074	-50.172607
0.001074	-50.172004
0.001075	-50.170585
0.001076	-50.168524
0.001076	-50.165899
